id,title,company,location,posted,applicants,text,level,type,functions,industries 
1723494932,Digital Data Analyst (Customer),JTI (Japan Tobacco International),"Covibar Madrid, Community of Madrid, Spain",14.0,104 ,"JTI is a leading international tobacco company with operations in more than 120 countries. We’re the global owner of world-renowned brands such as Winston, the number two cigarette brand in the world, and Camel (outside the US). Our global brands also include Mevius, LD and Natural American Spirit, and we manufacture the internationally recognized Logic e-cigarette brand and Ploom Tech, a major brand in the heated tobacco category.Headquartered in Geneva, Switzerland, we employ over 45’000 people across the globe. We were recently awarded Global Top Employer for the fifth consecutive year with regional Top Employer Certification in Europe, Asia-Pacific, North America, Africa and the Middle East. This is recognition of our outstanding talent strategy, energizing culture and commitment to learning and development.We are a member of the Japan Tobacco Group of Companies. For more information visit www.jti.com.Who we are?The Digital Business Unit team is team of professionals passionate about consumer and customer centricity, building digital capabilities and innovation. Our main goal is to #unleash the power of JTI through Digital.We work closely with markets and functions to accelerate growth through winning digital consumer & customer experience and increase efficiency & effectiveness via focused digital execution.What do we offer?You will work as a part of the Digital Data team in the newly created Digital Business Unit located in Geneva and Madrid and you will have the great opportunity to #unleash the digital potential for JTI customers and consumer through data.You will work on Digital Data Customer (B2B) initiatives with a strong focus on leverage data to accelerate customers experience. In this role you will be responsible to lead customer related data projects, contribute in finding new solutions / approaches to a problem or business questions leveraging relevant data and analytics techniques.You will support JTI markets to provide in-depth data analysis (both quantitative and qualitative) along each customer cornerstone such as B2B trade, Salesforce and Point of Sales digital activation.In addition to advanced analytic skills, you will also act proficiently in data unification frameworks (B2B Ecom, Trade portals) web analytics (tagging and clickstream) customer segmentation and clustering Geo-analytics advanced analytics models to improve Salesforce and CRM effectivenessWhat will you actually do and what will be your key responsibilities? Full responsibility for the development of the Customer Data initiatives across JTI with a strong initial focus on Implement customer data unification (B2B Ecom, Trade portals) Implement automated tagging and tracking for trade engagement (B2B Ecom, Trade portals) Implement automated customer clustering and segmentation capabilities Implement advanced models to improve salesforce effectiveness End-to-end ownership and responsibility for assessing current data inventory both online and offline defining the data quality standards in the context of the specific initiatives. identifying and qualifying where information can be stored or what information, external to the organization, may be used in support of the data initiative implementing both quick wins and long terms solutions across markets ensure data collected and generated by B2B digital initiatives contributes to enrich the overall 360 customer view Training and Support ensuring markets are educated in new approaches, such as testing hypotheses and statistical validation of results. Helps the organization understand the principles and the math behind the process to drive organizational buy-in providing business metrics for the overall data initiative to show improvements Collaboration across digital business unit (digital customer, digital drumbeat) and cross functional streams to drive consumer digital data initiatives across JTI. Closely collaborate with Data Strategists and Data Scientists to make sure the solution is mirroring the defined strategy and data science is fully leveraged in each step of the consumer journey Third party suppliers management Budget managementWhat are we looking for? You as a professional  You have Master's Degree in Data Science, Economics, Statistics, Applied Math, Physics, Operations Research, Engineering or a related field You have several years of business professional experience (with relevant industry experience) in customer (B2B) data analysis and insights across multinational FMCG organizations You are passionate about challenging data problems, finding insights in data, and applying your conclusions to drive clear and practical business impact. You have proven experience in implementing Web analytics, Data Segmentation and Data activation strategies leveraging advanced analytics techniques in the B2B world You have proven experience in data analysis and insights generation You have experience in leveraging emerging technology to make and impact on customer data unification and enrichment framework You have strong interpersonal skills and ability to identify and collaborate with key stakeholders across functions You have strong organizational, analytical, and decision-making skills You are able to anticipate and solve problem You enjoy project management and you have experience of managing cross functional projects with remote/indirect teams and experience with reporting/communication at senior level You have Digital mindset, Consumer (B2C) centric, entrepreneurial and curiousYou as a person  Fluent English Strong organisational and project management skills, self-starter Have strong interpersonal management skills and ability to work in indirect/remote teams, if needed Analytical skills, ability to synthetize and drive decisions Expert in presentation, verbal and written communication skills with the ability to articulate complex ideas in easy to understand business terms to all levels of management including senior leaders High computer literacy and ability to quickly learn and understand new software and technological trends Opportunistic thinking & goal driven Team player Fluent English Strong organisational and project management skills, self-starter Have strong interpersonal management skills and ability to work in indirect/remote teams, if needed Analytical skills, ability to synthetize and drive decisions Expert in presentation, verbal and written communication skills with the ability to articulate complex ideas in easy to understand business terms to all levels of management including senior leaders High computer literacy and ability to quickly learn and understand new software and technological trends Proficient in advanced analytics and data mining tools (CDP, Segmentation, Dataiku) Proficient in reporting tools (Power BI) Team player", Associate , Full-time , Information Technology , Consumer Goods Food & Beverages Tobacco
1798457825,Data Science Project Manager,Unlimiteck | Open Innovation,"Covibar Madrid, Community of Madrid, Spain",21.0,0,"Descripción del empleoEstamos buscando a un excepcional Data Science Project Manager para incorporarse en el equipo de Metiora.Funciones Del PuestoGestionar los proyectos desde el punto de vista de operaciones, siendo el nexo entre negocio e ingenieríaPlanificación junto con el equipo de ingeniería de los hitos para cada proyectoSeguimiento de las herramientas desarrolladas con clientesTesteo de funcionalidades elaboradas por ingenieríaGeneración de dashboards para mejorar la toma de decisiones de nuestros clientesParticipar en el proceso de mejora de productos de la empresa, así como en la toma de decisiones y el desarrollo de los proyectos.Mantener un alto nivel de conocimiento del sobre tendencias de técnicas de AI, Machine Learning, IoTTítulosRequisitosGrado en Ingeniería, Matemáticas, Tecnología, etc.Al menos 2 años de experiencia gestionando proyectos y equiposAlto conocimiento de PythonBases de datos relacionales (SQL) y no relacionales (MongoDB / Redis / Clickhouse)Conocimientos de Deep Learning (keras) y Reinforcement Learning (OpenAI Gym)Manejo de la visualización de datos para la generación de reportesSe Valora PositivamenteBuen nivel de inglésConocimientos del ecosistema IoTConocimientos de análisis de datosDespliegue y mantenimiento de modelos predictivos en producciónEnfocado en la calidad, escalabilidad y código limpioProactividad y pasión por la tecnologíaGanas de trabajar en equipoCuriosidad intelectual y persistencia para resolver problemasInformación adicionalQué OfrecemosOportunidad de prosperar en un entorno de emprendimiento de alto crecimientoSalario competitivo y beneficios de empresaContrato indefinido, ¡buscamos relaciones a largo plazo!Grandes compañeros con los aprender y trabajarCientos de problemas para resolver", Entry level , Full-time , Project Management Information Technology , Marketing and Advertising Computer Software Internet
1812750573,Finance Data Analyst,ING,"San Sebastián de los Reyes, Community of Madrid, Spain",7.0,102 ,"This is Us. A team of more than onethousand people sharing an idea: doing our bit in helping our clients createa better future for themselves, providing them with the tools they need toget where they want to go.In today’s world, we knowthis happens because we are a fully online bank. We were born out ofthat idea and 20 years on, technology, simplicity and transparency continue tobe the ingredients of the recipe that leaves the best taste in our mouths:being more than just a bank, someone useful in the lives of the millions ofclients who have chosen us.The way we do things alsomirrors our eagerness to innovate. We are proud to be one of the very firstbanks to work with agile methodologies. Itdoesn’t ring a bell yet? No worries, we will be delighted to tell you all aboutit. You will find it’s one of those things you’ll want to repeat over and over.And although we are basedin Spain, we like to cross borders. We are lucky to work with internationalteams every day across 44 countries, composed of women and men as equal asthey are diverse. Because here you are completely free to be who you want tobe, love whomever you choose, and even go for pineapple as your pizza topping.Making things happen,helping others be successful, always being one step ahead—that’s our DNA. Ifyou look at yourself in the mirror and your reflection matches our way of beingand working…we are looking forward to meeting you!………………………………………………………. Whatare we looking for? For Us, a Finance Data Analyst Is Someone Who Has a bachelor's Degree in Engineering or Mathematics  Has a high English level  Reviews, assess and improves workflows and processesacross the core Finance areas: accounting, regulatory reporting, request to payand planning&forecasting.  Leads the implementation of new finance tools  Extracts the financial information from DWH and otherdata sources, and treats it assuring its quality and integrity.  Performs periodic and ad-hoc analysis of financialinformation, to provide support to both Management and any of the businessareas of the entity that requires it. Presents the data in the most appropriatemanner in each case.  Gives analytical support to the areas that need it andfollow-up of the main financial KPIs. Knows About Financial and banking concepts  Databases (modelling) and data extraction andprocessing tools (preferably PL/SQL and SAS Base)  Reporting tools, primarily MicroStrategy  MicroSoft tools (mainly Excel and Powerpoint). Is a Master Of Process improvement  Analysis  Communication  Strategic and creative thinker  Global vision  Results oriented  Early adopter to new technologies Is An Ace In Autonomy  Initiative  Team player  Flexible to be able to adapt fast to thechanges  Has worked:  at least 6 months in a similar position in Finance,MIS, BI or as data analystWhose Day At ING Looks Very Much Like This 7.00 - 10.00 h  / Arrives at the office (Flexible start time) At 10.00 h  prepares daily business reports for management At 11.00 h  meets with a colleague to review the closing processand find points for improvement At 12.00 h  works in this process At 13.00 h  takes a break and goes down to the canteen. At 14.00 h  together with a mortgage partner performs an analysisof mortgage growth At 16.00 h  Has a call with HeadOffice about the implementationof a new tool for accounting 16.00 - 19.00 h  (Flexible end time). Goes to the paddle tennis court for a game .Win or lose, a shower andoff to home.………………………………………………………. Whatdo we offer?  Flexibleschedule. What goes on at ING matters much to us.But we know that the most important things are outsidethe office. Freemeals. So that thinking about what to have for lunch doesn’ttake up your time or your cravings. Lifeand health insurance. For you and all your family (spouse/partner andchildren).Freecompany Shuttle.We take you from Madrid city center to our offices at LasRozas (and back!)Bankingbenefits.Special loan or mortgage terms after 6 months workingat the bank.And benefit from our pension plan after 2 years withus. Morehealth, more sports. Paddle tennis court and lessons available to youRunners club with your own trainerClinics with professional, world-class athletesPhysiotherapy service on site", Entry level , Full-time , Information Technology , Information Technology and Services Banking Financial Services
1794162920,Big Data project manager,jobleads.com - Careers for Senior-Level Professionals,"San Sebastián de los Reyes, Community of Madrid, Spain",7.0,0,"Estamos buscando el candidato adecuado para cubrir este puesto en una empresa apasionante.Sus tareas Somos la empresa líder del sector eléctrico español y el segundo operador del mercado eléctrico en Portugal. Nuestro principal negocio es comercialización de electricidad. También somos un operador relevante en el sector del gas natural y desarrollamos otros servicios relacionados con la energía. Su perfilSi eres una persona de mente ágil y excelente pensamiento estratégico con espíritu emprendedor, imaginación, creatividad, curiosidad. Aportas un buen nivel de comunicación efectiva tanto oral como escrita y excelentes habilidades interpersonales. Tienes capacidad para trabajar en equipo. Integridad profesional y auto- motivación y capacidad de trabajo autónomo. Cuentas con capacidad para realizar múltiples tareas y trabajar en un entorno dinámico y sensible al tiempo y combinas el conocimiento técnico con habilidades analíticas sobresalientes en la resolución de problemas. Esta es tu oportunidad para participar en la gestión de proyectos Big Data.", Entry level , Full-time , Project Management Information Technology , Marketing and Advertising Internet Staffing and Recruiting
1794444695,Big Data Technical Lead,Solera Global Data & Content,"Madrid, Community of Madrid, Spain",14.0,0,"The RoleThis is an opportunity to work on strategic projects that will power the next wave of automation and intelligence transforming every phase of the automobile lifecycle. We are a focused and fun team of engineers spread between USA, Spain, and Switzerland that provide plenty of opportunities to learn and grow together. We are looking for a Big Data Technical Lead to join the Data Insights team.What You’ll DoAt Solera, we believe in providing clarity and focus to the primary responsibilities of the role. The priorities associated with this role are:Oversees strategic plan, monitoring and adapting as neededCreates project plansBe part of the project design and development planning effortsBe a development team memberTakes initiative and works individually when neededMonitors production and quality to customer/stakeholder/sponsor standardsIdentifies and resolves issues and risksReports on project progress, offers viable solutions and opportunities as they ariseLead meetings and set expectations for project teamReporting on projectsWhat You’ll Bring﻿Bachelor’s degree required; masters preferred3-5+ years’ experience in development (preferable in Big Data Architectures)3-5+ years as a Big Data, Data Science or Analytics developer1-3+ years’ experience in project management, especially larger projectsPMP certification and PMO experience preferredExperience in Agile teamsProven leadership skillsExpertise in conflict resolutionAnalytical and strong organizational skills, with excellent verbal and written abilityProficiency with related software tools including but not limited to ProjectManager.com, JIRA, MS Excel, etc.Strong communication skills  WHAT WE OFFER: •Competitive salary & solid benefits (How does free restaurant tickets & medical insurance sound?)•Flexible working hours & fun, relaxed office.•International working environment (Over 20 nationalities based in Madrid).•Being part of a digital transformation working with cutting edge technologies.•Free coffee & (Mostly) Healthy Snacks.•Highly collaborative environment & connected team. ", Mid-Senior level , Full-time , Engineering Information Technology , Computer Software
1820268214,IT Partner: Big data (stream processing) (madrid),IT PARTNER bvba,"San Sebastián de los Reyes, Community of Madrid, Spain",28.0,0,IT Partner España busca para incorporación a su plantilla los siguientes perfiles profesionales: Big Data (Stream Processing) – Madrid.Para, Entry level , Full-time , Information Technology , Information Technology and Services Computer Software Human Resources
1822374683,Desarrollador H M Big Data,Empléate con Talento,"San Sebastián de los Reyes, Community of Madrid, Spain",28.0,0,Proyecto Deseamos incorporar una persona experta en diseño y desarrollo de aplicaciones basadas en ecosistemas distribuidos Hadoop Spark y tecnologías complementarias Participará en el diseño y desarrollo de aplicaciones en sistemas distribuidos orientados al Big Data como lo son Spark y el resto de las herramientas de alta popularidad en torno a Hadoop y Cloudera Se definirán buenas prácticas de diseño y programación de estos sistemas mayormente basados en Java Scala y PySpark Funciones Desarrollo Test y Despliegue Aplicaciones Big Data, Entry level , Full-time , Engineering Information Technology , Human Resources Management Consulting International Trade and Development
1778470126,Senior Big Data QA Engineer,TrustYou,"Madrid, Community of Madrid, Spain",28.0,0,"Imagine a workplace that encourages you to take on responsibility and where your ideas will be heard and implemented. Imagine a fast-paced environment where your performance makes the difference. This is TrustYou!We are looking for adventurers to join our smart and inspiring team!TrustYou creates summaries of reviews of hotels, restaurants or companies, with the goal of being as useful, or more, than a summary written by humans. And it's our data engineers that make this happen!As a senior data QA Engineer at TrustYou, you will be part of an international, talented and motivated team that uses their combined knowledge of machine learning, natural language processing and big data technologies to build and continuously evolve the TrustYou data pipeline. You are the perfect candidate if you have previous experience and interest in enhancing the quality of big data pipelines and processes. Our engineers are willing to walk the extra mile to make sure our solution is not only good, but great and beneficial for millions of travellers and people searching for jobs based on reviews. You will systematically look for weaknesses and areas for improvement in our data pipelines and you will create automation to ensure the quality of our data.TrustYou runs on Python and we are exploring Scala for new verticals. We employ both linguists and machine learning experts, who collaborate to build the best product possible. Our solutions need to scale to process all hotel reviews on the Internet. What challenges await you?Being a member of the Data team, you will be working in a cross-discipline delivery team focused on servicing our many core data productsCreate and improve QA processes and frameworks. Ensure quality of our pipeline and processes and of our data.Create automation that helps to evolve our software minimizing risks.Take our data pipeline to the next level! We’d love to hear your ideas!What do we expect from you?Experience building QA processes in Big Data teams Strong automation experience in data pipelinesExperience working with POs to enhance product requirementsYou find creative solutions to tough problems. You are not only a great QA engineer; you are also an architect who is not afraid to pave the way for bigger and better thingsExperience in SQL, relational or non-relational DBTeam player who likes to help and to keep the focus on getting things doneProactivity and a continuous improvement mindsetNice to have:Experience with Big data technologies (Hadoop, Spark, Flink, Hive, Impala, HBase, Pig, Redshift, Kafka)Experience creating automation also for REST-APIs Experience with AWS or other IaaS/PaaSExperience with agile development practices such as CI, CD, TDD, Pair-Programming, Refactoring, etc.Experience with Docker and cluster management tools (YARN, Mesos, etc.) is a plusExperience with Event-Driven Architecture and Domain-Driven Design is a plusWhat do we offer:A highly international & entrepreneurial environment (flat hierarchies, short decision paths…)Excellent onboarding programsFabulous office located in Talent Garden MadridFree Snacks and Fruits in the office Spend up to 12 days per year of your working time for your professional & personal developmentFlexible working hours and home office optionsEnglish Class Free25 days of vacationsOne free adventure day each year TrustYou has engineering excellence in its DNA. Our employees are experts in big data, machine learning, natural language processing, interactive JavaScript applications, and web technologies. Our tech stack is varied and modern!", Mid-Senior level , Full-time , Information Technology , Hospitality
1793235487,Senior Data Engineer,Aplazame,"Madrid, Community of Madrid, Spain",5.0,0,"¡Hola! Somos Jorge Valhondo y Eyad Tomeh, Chief Data Officer y Data Engineer en Aplazame respectivamente.Uno de los temas que nos obsesiona en Aplazame es el uso de los datos, tanto para conceder crédito de calidad en tiempo real, como también para disponer de métricas de negocio desde distintos puntos de vista que desencadenan acciones.Desde la compra de Aplazame por el grupo WiZink Bank, todo el equipo está creciendo con un objetivo: convertirnos en la solución líder de financiación instantánea en España y expandirnos a otros países. Para lograr un crecimiento exponencial y seguir prestando especial atención a los datos buscamos incorporar un@ Senior Data Engineer.¿Quiénes somos nosotros?Aplazame es una startup FinTech recientemente adquirida por el grupo WiZink Bank que ofrece financiación instantánea para compras online y offline. Te damos crédito para que puedas comprar esa bici tan molona que has visto en tu comercio favorito en cómodos plazos . Sin papeleo, sin letra pequeña y sin llamar a tu banco. Sólo tú con tu móvil y en cuestión de segundos.Nuestro objetivo es ofrecer productos financieros simples, transparentes y justos que merezcan la confianza de la gente y les permita comprar con flexibilidad. Si quieres participar en el reto que supone trabajar en una de las historias de éxito más importantes del panorama nacional, queremos saber de ti.¿Cómo es la cultura basada en datos de Aplazame?Uno de los pilares del área de Data es el desarrollo de un innovador sistema de decisión de crédito basado en un conjunto de algoritmos de machine learning. Además, y no menos relevante, en el equipo de Data también nos encargamos de integrar múltiples fuentes de datos, elaborar métricas e indicadores de riesgo, y en un sentido más amplio, de socializar el acceso a los datos al resto de compañeros. Ahora necesitamos refuerzos y por eso estamos buscando alguien que se incorpore al equipo. ¿Te apetecería sumarte al reto? ¿Cómo es el Data Team de Aplazame?Somos un equipo compacto y de alto rendimiento. Te hago una breve presentación de nosotros:Adrián, Lead Data Scientist.Eyad, Data Engineer.Urko, Credit Risk Analyst.Juan Antonio, Data Scientist.Adrián V., Data Scientist & Engineer.Ángel, DevOps Engineer.Aitor, Data Visualization Specialist.¿A quién nos gustaría encontrar?Tienes al menos unos 3 años de experiencia programando Python.Tienes experiencia en un puesto de Backend Developer o Data Engineer.Demuestras experiencia en entornos Cloud como AWS o GCP.Tienes experiencia en el diseño y desarrollo de ETL y Pipelines de datos.Tienes experiencia utilizando Docker en entornos de producción.Demuestras experiencia con bases de datos relacionales y no relacionales en producción.Demuestras experiencia integrando APIs como fuentes de enriquecimiento de datos.Tienes conocimientos y práctica con frameworks como Django o Flask.Tienes conocimientos de Kafka y sistemas de colas de mensajes.¿Cómo será tu día a día?Formarás parte del equipo de data liderado por nuestro CDO. Tu misión principal será asegurar el correcto funcionamiento de los distintos flujos de información entre los sistemas y bases de datos según los requerimientos específicos.Trabajarás en estrecha colaboración con el resto de miembros del equipo, tanto data science y data analytics, como también credit risk.Trabajarás en estrecha colaboración con miembros de distintos squads de producto y tecnología.Definirás y desarrollarás pipelines de datos que permitan su propagación por los diferentes sistemas y bases de datos.Definirás y desarrollarás procesos ETL que computen métricas de diferente naturaleza: data science, data analytics, credit risk.Definirás e implementarás modelos y estructuras de datos, y también stack de tecnología.Definirás e implementarás mensajes de información asociados a eventos que se propagan por la infraestructura pudiendo así reaccionar el tiempo real.Definirás e integrarás nuevas fuentes de datos que se consulten en tiempo real durante las transacciones.Desarrollarás parte de la lógica del motor de decisión de crédito en tiempo real.¿Qué ofrecemos?Salario bruto entre 42.000€ - 50.000€ / año fijos más 20% variable.Bolsa de 1000€ / año adicionales para formación.Contrato laboral indefinido.Seguro médico Sanitas Multi subvencionado en un 75%.Aplazame como método de pago al 0% TAE.24 días laborables de vacaciones al año.El equipo que necesites para trabajar a gusto.Trabajar con cracks con los que aprender y pasarlo bien creciendo como profesional. Somos humildes pero ambiciosos. Nos encantará ayudarte a desarrollarte profesionalmente. Tu límite lo vas a poner tú.Un ambiente de confianza, comunicación abierta y buen rollo. Entendemos que tiene que haber ciertas jerarquías, pero nos gusta ser muy horizontales. Todos hablamos con todos y cualquiera es bienvenido a aportar su visión, ideas o experiencias en cualquier frente.Cultura de feedback y aprendizaje. Intentamos no equivocarnos, pero creemos que de los errores también se aprende mucho. Un buen análisis post-mortem de un fallo puede ser una fuente de aprendizaje brutal.Horario flexible. Nos fijamos en tus resultados, no en a qué hora llegas o te vas de la oficina así que, dentro de lo lógico, podrás entrar y salir cuando quieras.La posición está basada en Madrid, y en este caso buscamos alguien que venga frecuentemente a la oficina, aunque nuestra cultura es remote friendly. Tendrás la oportunidad de trabajar en remoto cuando lo necesites.¿Cómo será el proceso?Si crees que puedes encajar en esta oferta, nos encantaría hablar contigo. Inscríbete en esta oferta de LinkedIN!Si tu propuesta nos resulta interesante, nos pondremos en contacto contigo para realizar una entrevista inicial. Así nosotros podremos conocerte y tú tendrás la oportunidad de preguntarnos todo lo que quieras saber.Si tras esa primera entrevista creemos que tu perfil tiene encaje en el equipo, te propondremos realizar una prueba técnica para valorar más profundamente tus conocimientos.Te daremos feedback sobre la prueba técnica y, si superas la primera fase del proceso, coordinaremos alguna entrevista técnica con nuestro CDO y el equipo de Data.¡Estamos deseando conocerte!", Associate , Full-time , Analyst Engineering , Financial Services
1794163455,Administrador de Sistemas (Big Data Management),EULEN Flexiplán,"Madrid, Community of Madrid, Spain",3.0,0,"¿Buscas un proyecto puntero donde desarrollarte como Administrador de Sistemas - Big Data Management ?﻿Entonces, esta oportunidad puede interesarte.Desde EULEN Flexiplan, empresa de trabajo temporal perteneciente a Grupo Eulen, líder en prestación de servicios a empresas con presencia internacional, seleccionamos Administrador de Sistemas BDM (Big Data Management) para colaborar en el equipo de una empresa multinacional referente en el sector de servicios tecnológicos.Responsabilidad y funciones:Despliegue, administración y mantenimiento de clústeres Hadoop y Spark. Herramientas de administración para diversas soluciones basadas en Apache Hadoop: Cloudera Manager, Cloudera Navigator, Oracle Big Data Appliance Enterprise Manager y otras como Apache Ambari, Control System, etc. gestion de SnapShot.Configuración de componentes para alta disponibilidad.Gestión de Recursos y escalabilidad en Apache Hadoop y Apache Spark.Conocimientos solicitados:-Ingeniería Técnica en Informática de Sistemas.-Imprescindible mínimo de 2 años de experiencia y conocimientos altos sobre:herramientas administrativas Cloudera / Hortonworks, de gestión de recursos, de seguridad, auditoría, control y gobierno de datos para plataforma Big Data ya implantada.administración de sistemas: Active Directory, DNS, etc.Sistemas Operativos: Linux y Windows.Experiencia con Kerberos.-Conocimientos técnicos muy valorables:Experiencia configurando en clúster colas Kafka para procesamiento en ""near real time"".Conocimientos en desarrollo con Spark; cómo funciona y como optimizar tanto el código como el clúster.Implementación de Pruebas de Concepto end-to-end sobre clúster Big Data: NIFI, Spark, etc.Arquitecturas Multi-tenant. Conocimientos de scripting sobre plataformas Big Data (Phyton?) Conocimientos de NiFi .-Habilidades destacables de trabajo en equipo, análisis, planificación, proactividad.Condiciones ofrecidas:Incorporación a competitivo proyecto en Madrid, trabajando junto a un equipo experto de consultoría tecnológica para un reputado cliente final.Contrato eventual de larga duración con previsión de continuidad.Horario: jornada completa de L a V de 9 a 18.Salario: según valía del candidato. Fecha de incorporación: inmediata.", Associate , Full-time , Information Technology , Human Resources
1816552422,Programadores Java/Big Data,Grupo INVOIN,"San Sebastián de los Reyes, Community of Madrid, Spain",7.0,0,"Descripción del trabajoEn Grupo INVOIN estamos buscando 4 Programadores Java/Big Data para un interesante proyecto estable de tecnología y gestión empresarial en Madrid. Detalles del puesto:Te escuchamos y te hacemos una ofertaSalario abierto a experiencia: en qué banda salarial te encuentras y cuáles son tus expectativas? Cuéntanoslo y gestionamos tu candidatura de acuerdo a tus aspiraciones.Puesto estable.Buen entorno laboral, ambiente joven y dinámico y crecimiento profesional.Paquete de beneficios sociales (ticket comida, ticket transporte, cheque guardería, seguro médico privado).Ubicación: Alcobendas (Madrid).Autobuses de empresa.Jornada completa y horario flexible (30 minutos):De lunes a jueves: de 9.00 a 18.00Viernes: de 8.00 a 15.00FuncionesDiseño informático de las aplicaciones.Desarrollo de aplicaciones, utilidades y herramientas.Mantenimiento de los programas desarrollados, procurando la mejora continua de los mismos y solventando problemas que limiten su eficiencia.RequisitosEspecialistas en Java con conocimientos de:ScalaSparkKafkaCassandraHadoop/Hive Te apuntas? Envíanos tu CV y te llamamos para mantener una entrevista y valorar tu candidatura. No te cierres a las oportunidades, tal vez esta sea la oferta que esperabas, ¡aplica ya!", Entry level , Full-time , Engineering Information Technology , Information Technology and Services Computer Software Human Resources
1801633891,IT PROJECT MANAGER - BIG DATA,KPMG,"Madrid, Community of Madrid, Spain",14.0,0,"KPMG es una red global de firmas de servicios profesionales que ofrece servicios de auditoría, fiscales y de asesoramiento financiero y de negocio en 155 países y con más de 162.000 profesionales. En KPMG apostamos por personas como tú, ofreciéndote un entorno profesional único para desarrollar tu talento. Somos una de las empresas mejor valoradas de España y un referente de los mejores profesionales del mundo en el mercado de los servicios profesionales.  KPMG te brinda la oportunidad de integrarte en una firma de prestigio, elegida “Mejor empresa para trabajar” según el ranking que elabora anualmente la revista Actualidad Económica, donde podrás desarrollar una atractiva carrera profesional con programas de formación continua, trabajar en proyectos multidisciplinares y una remuneración competitiva, acorde con tu valía y experiencia.  En estos momentos buscamos Project Managers con experiencia en proyectos Big Data y background tecnológico en dicho entorno.   Se requiere:      — 3-4 años de experiencia  — Perfil técnico  — Conocimiento técnico sobre implantación de herramientas.  — Conocimiento en tecnologías y entornos Big Data  — Señority suficiente para poder relacionarse con cliente de una manera fluída  – Jefe de proyecto.  — Skills de seguimiento de proyectos para llevar a cabo la implantación de una herramienta en varias unidades a la vez. — Inglés Alto   .   Recomendable:     — Que haya participado en implantaciones de herramientas de gobierno del dato;  — Que las implantaciones hayan sido en entornos cloud;  — Disponibilidad para viajar puntualmente;  — Que conozca el mundo Consumer Finance.", Mid-Senior level , Full-time , Consulting , Accounting
1818107900,"Senior Data Analyst, Madrid",Farmacias Trebol,"Madrid, Community of Madrid, Spain",4.0,0,"Senior Data Analyst en MadridNos encontramos en un proceso de expansión de la marca en España y por ese motivo estamos buscando un/a Consultor/a con alto conocimiento PowerBI y otras herramientas relacionadas con el análisis de datos. El objetivo será generar, obtener y analizar la información de la empresa para el desarrollo de oportunidades de negocio.Qué HarásGeneración y extracción de datos del Negocio B2C y B2B a través de consultas ad-hoc y análisis.Definir y medir los KPI´s, desarrollando una capa de visualización para el negocioColaboración con el equipo de Base de Datos, Software e InnovaciónDocumentación, almacenamiento y control de versiones del trabajo realizadoQué RequerimosExperiencia: más de 2 años trabajando en el análisis de datos (extracción, limpieza, visualización de resultados)Formación: Grado en Estadística, Matemáticas, Física, Informática o Ingenierías similares / También aceptaremos candidatos/as sin grado en función de su experiencia profesionalPerfil analítico, comunicador y con altas dotes para el trabajo en equipo y autónomoCapacidad de gestión del tiempo y visión orientada a resultadosUso básico de SQL y alto conocimiento/experiencia con PowerBISe valorará formación en Agile, Marketing, Data Science o inglés avanzadoEl criterio principal para la selección será la experiencia con PowerBI, pero tendremos en cuenta otras cosas que controles y que puedan ser necesarias en el equipo.Qué OfrecemosLa compañía ofrece un atractivo salario retributivo y contratación directa, con lo que tendrás la posibilidad de vivir la experiencia de trabajar con una de los mayores grupos del sector y en un proyecto con proyección de expansión que te ayudará a desarrollar tus capacidades técnicas y funcionalesPower BI, agile,", Associate , Full-time , Information Technology , Information Technology and Services Computer Software Human Resources
